instrument,side,units,entry_time,exit_time,entry_price,exit_price,stop_price,pnl,r_multiple,bars_held,spread_paid_pips,exit_reason,fill_timing,ambiguous_exit,gap_fill,gap_fill_distance_pips,protective_stop_armed,protective_stop_arm_time,protective_stop_arm_mfe_r,protective_stop_exit,thesis_invalidation_exit,zscore_at_exit
EUR_USD,short,1175,2022-01-25T07:45:00+00:00,2022-01-25T15:30:00+00:00,1.130660,1.12751,1.13173,3.701250,2.943925233644859813084112150,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1346,2022-01-26T04:45:00+00:00,2022-01-26T13:00:00+00:00,1.130045,1.12773,1.13100,3.115990,2.424083769633507853403141361,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,931,2022-01-26T15:00:00+00:00,2022-01-26T19:00:00+00:00,1.128245,1.12960,1.12960,-1.261505,-1,17,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,510,2022-01-28T15:30:00+00:00,2022-01-28T15:45:00+00:00,1.114220,1.11662,1.11662,-1.224000,-1,2,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,584,2022-01-28T18:00:00+00:00,2022-01-31T03:45:00+00:00,1.114995,1.11618,1.11710,-0.692040,-0.5629453681710213776722090261,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,1361,2022-01-31T07:45:00+00:00,2022-01-31T07:45:00+00:00,1.115980,1.11692,1.11692,-1.279340,-1,1,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,915,2022-01-31T11:00:00+00:00,2022-01-31T13:30:00+00:00,1.116635,1.11799,1.11799,-1.239825,-1,11,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,1166,2022-02-03T08:00:00+00:00,2022-02-03T08:45:00+00:00,1.129860,1.12878,1.12878,-1.259280,-1,4,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,1039,2022-02-03T12:15:00+00:00,2022-02-03T12:45:00+00:00,1.129375,1.12818,1.12818,-1.241605,-1,3,1.3,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,378,2022-02-04T16:15:00+00:00,2022-02-07T02:15:00+00:00,1.144905,1.14302,1.14173,-0.712530,-0.5937007874015748031496062992,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,1017,2022-02-07T08:15:00+00:00,2022-02-07T09:00:00+00:00,1.143780,1.14256,1.14256,-1.240740,-1,4,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,678,2022-02-07T14:00:00+00:00,2022-02-07T14:15:00+00:00,1.144110,1.14232,1.14232,-1.213620,-1,2,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,596,2022-02-07T15:00:00+00:00,2022-02-07T16:15:00+00:00,1.143980,1.14196,1.14196,-1.203920,-1,6,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,518,2022-02-07T16:30:00+00:00,2022-02-07T17:45:00+00:00,1.144155,1.14184,1.14184,-1.199170,-1,6,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,747,2022-02-08T10:30:00+00:00,2022-02-08T18:15:00+00:00,1.141475,1.14056,1.13985,-0.683505,-0.5630769230769230769230769231,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,1005,2022-02-09T08:30:00+00:00,2022-02-09T16:15:00+00:00,1.142450,1.14346,1.14124,1.015050,0.8347107438016528925619834711,32,1.2,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,1136,2022-02-10T02:45:00+00:00,2022-02-10T11:15:00+00:00,1.142445,1.14355,1.14136,1.255280,1.018433179723502304147465438,32,1.3,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,430,2022-02-10T15:15:00+00:00,2022-02-10T21:15:00+00:00,1.144300,1.14153,1.14153,-1.191100,-1,25,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,long,654,2022-02-15T13:15:00+00:00,2022-02-15T14:45:00+00:00,1.134560,1.13272,1.13272,-1.203360,-1,7,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,679,2022-02-25T06:45:00+00:00,2022-02-25T12:45:00+00:00,1.120955,1.12273,1.12273,-1.205225,-1,25,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,332,2022-02-28T17:30:00+00:00,2022-03-01T02:30:00+00:00,1.120735,1.11976,1.12428,0.323700,0.2750352609308885754583921016,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,659,2022-03-01T09:45:00+00:00,2022-03-01T17:30:00+00:00,1.120335,1.11196,1.12216,5.519125,4.589041095890410958904109589,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,437,2022-03-03T18:45:00+00:00,2022-03-04T03:30:00+00:00,1.105945,1.10279,1.10869,1.378735,1.149362477231329690346083789,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,301,2022-03-07T15:15:00+00:00,2022-03-08T00:00:00+00:00,1.087855,1.08649,1.09181,0.410865,0.3451327433628318584070796460,32,1.5,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,350,2022-03-08T09:30:00+00:00,2022-03-08T12:00:00+00:00,1.087700,1.09111,1.09111,-1.193500,-1,11,1.4,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,631,2022-03-11T01:00:00+00:00,2022-03-11T08:45:00+00:00,1.099695,1.09792,1.10161,1.120025,0.9268929503916449086161879896,32,1.3,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,339,2022-03-11T14:15:00+00:00,2022-03-13T22:15:00+00:00,1.099240,1.09372,1.10276,1.871280,1.568181818181818181818181818,32,1.4,time,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,800,2022-03-14T07:15:00+00:00,2022-03-14T07:30:00+00:00,1.091285,1.09283,1.09283,-1.236000,-1,2,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,809,2022-04-05T08:45:00+00:00,2022-04-05T09:15:00+00:00,1.096595,1.09812,1.09812,-1.233725,-1,3,1.5,stop,next_bar_open,False,False,,False,,,False,False,
EUR_USD,short,650,2022-04-06T10:30:00+00:00,2022-04-06T11:00:00+00:00,1.089820,1.09169,1.09169,-1.215500,-1,3,1.4,stop,next_bar_open,False,False,,False,,,False,False,
