date,currency,rate,series_id
2024-07-01 00:00:00+00:00,CAD,4.508,IR3TIB01CAM156N
2024-08-01 00:00:00+00:00,CAD,4.2325,IR3TIB01CAM156N
2024-09-01 00:00:00+00:00,CAD,4.0425,IR3TIB01CAM156N
2024-10-01 00:00:00+00:00,CAD,3.71,IR3TIB01CAM156N
2024-11-01 00:00:00+00:00,CAD,3.48,IR3TIB01CAM156N
2024-12-01 00:00:00+00:00,CAD,3.195,IR3TIB01CAM156N
2025-01-01 00:00:00+00:00,CAD,3.058,IR3TIB01CAM156N
2025-02-01 00:00:00+00:00,CAD,2.8425,IR3TIB01CAM156N
2025-03-01 00:00:00+00:00,CAD,2.66,IR3TIB01CAM156N
2025-04-01 00:00:00+00:00,CAD,2.622,IR3TIB01CAM156N
2025-05-01 00:00:00+00:00,CAD,2.6225,IR3TIB01CAM156N
2025-06-01 00:00:00+00:00,CAD,2.66,IR3TIB01CAM156N
2025-07-01 00:00:00+00:00,CAD,2.662,IR3TIB01CAM156N
2025-08-01 00:00:00+00:00,CAD,2.655,IR3TIB01CAM156N
2025-09-01 00:00:00+00:00,CAD,2.4925,IR3TIB01CAM156N
2025-10-01 00:00:00+00:00,CAD,2.334,IR3TIB01CAM156N
2025-11-01 00:00:00+00:00,CAD,2.185,IR3TIB01CAM156N
2025-12-01 00:00:00+00:00,CAD,2.164,IR3TIB01CAM156N
2026-01-01 00:00:00+00:00,CAD,2.19,IR3TIB01CAM156N
2026-02-01 00:00:00+00:00,CAD,2.1775,IR3TIB01CAM156N
2026-03-01 00:00:00+00:00,CAD,2.23,IR3TIB01CAM156N
2026-04-01 00:00:00+00:00,CAD,2.272,IR3TIB01CAM156N
1999-07-01 00:00:00+00:00,CHF,0.955,IR3TIB01CHM156N
1999-08-01 00:00:00+00:00,CHF,0.92453125,IR3TIB01CHM156N
1999-09-01 00:00:00+00:00,CHF,0.900516,IR3TIB01CHM156N
1999-10-01 00:00:00+00:00,CHF,1.8848,IR3TIB01CHM156N
1999-11-01 00:00:00+00:00,CHF,1.6871356,IR3TIB01CHM156N
1999-12-01 00:00:00+00:00,CHF,1.74320418181818,IR3TIB01CHM156N
2000-01-01 00:00:00+00:00,CHF,1.72924735,IR3TIB01CHM156N
2000-02-01 00:00:00+00:00,CHF,2.23797919047619,IR3TIB01CHM156N
2000-03-01 00:00:00+00:00,CHF,2.43072330434783,IR3TIB01CHM156N
2000-04-01 00:00:00+00:00,CHF,2.8121195,IR3TIB01CHM156N
2000-05-01 00:00:00+00:00,CHF,3.01037731818182,IR3TIB01CHM156N
2000-06-01 00:00:00+00:00,CHF,3.20290635,IR3TIB01CHM156N
2000-07-01 00:00:00+00:00,CHF,3.29050628571429,IR3TIB01CHM156N
2000-08-01 00:00:00+00:00,CHF,3.30846527272727,IR3TIB01CHM156N
2000-09-01 00:00:00+00:00,CHF,3.3217070952381,IR3TIB01CHM156N
2000-10-01 00:00:00+00:00,CHF,3.34387236363636,IR3TIB01CHM156N
2000-11-01 00:00:00+00:00,CHF,3.34746895454545,IR3TIB01CHM156N
2000-12-01 00:00:00+00:00,CHF,3.25550668421053,IR3TIB01CHM156N
2001-01-01 00:00:00+00:00,CHF,3.25396728571429,IR3TIB01CHM156N
2001-02-01 00:00:00+00:00,CHF,3.34404575,IR3TIB01CHM156N
2001-03-01 00:00:00+00:00,CHF,3.26320313636364,IR3TIB01CHM156N
2001-04-01 00:00:00+00:00,CHF,3.12508536842105,IR3TIB01CHM156N
2001-05-01 00:00:00+00:00,CHF,3.0529099047619,IR3TIB01CHM156N
2001-06-01 00:00:00+00:00,CHF,3.10380645,IR3TIB01CHM156N
2001-07-01 00:00:00+00:00,CHF,3.12780690909091,IR3TIB01CHM156N
2001-08-01 00:00:00+00:00,CHF,3.07501459090909,IR3TIB01CHM156N
2001-09-01 00:00:00+00:00,CHF,2.66832555,IR3TIB01CHM156N
2001-10-01 00:00:00+00:00,CHF,2.06915434782609,IR3TIB01CHM156N
2001-11-01 00:00:00+00:00,CHF,1.93803509090909,IR3TIB01CHM156N
2001-12-01 00:00:00+00:00,CHF,1.74428288888889,IR3TIB01CHM156N
2002-01-01 00:00:00+00:00,CHF,1.60372514285714,IR3TIB01CHM156N
2002-02-01 00:00:00+00:00,CHF,1.5666706,IR3TIB01CHM156N
2002-03-01 00:00:00+00:00,CHF,1.60416375,IR3TIB01CHM156N
2002-04-01 00:00:00+00:00,CHF,1.46064661904762,IR3TIB01CHM156N
2002-05-01 00:00:00+00:00,CHF,1.1634939,IR3TIB01CHM156N
2002-06-01 00:00:00+00:00,CHF,1.14959405,IR3TIB01CHM156N
2002-07-01 00:00:00+00:00,CHF,1.00306152173913,IR3TIB01CHM156N
2002-08-01 00:00:00+00:00,CHF,0.668342047619048,IR3TIB01CHM156N
2002-09-01 00:00:00+00:00,CHF,0.612999095238095,IR3TIB01CHM156N
2002-10-01 00:00:00+00:00,CHF,0.627853739130435,IR3TIB01CHM156N
2002-11-01 00:00:00+00:00,CHF,0.592497857142857,IR3TIB01CHM156N
2002-12-01 00:00:00+00:00,CHF,0.54338995,IR3TIB01CHM156N
2003-01-01 00:00:00+00:00,CHF,0.508735476190476,IR3TIB01CHM156N
2003-02-01 00:00:00+00:00,CHF,0.48923735,IR3TIB01CHM156N
2003-03-01 00:00:00+00:00,CHF,0.233193714285714,IR3TIB01CHM156N
2003-04-01 00:00:00+00:00,CHF,0.1737809,IR3TIB01CHM156N
2003-05-01 00:00:00+00:00,CHF,0.1585085,IR3TIB01CHM156N
2003-06-01 00:00:00+00:00,CHF,0.15839465,IR3TIB01CHM156N
2003-07-01 00:00:00+00:00,CHF,0.16359952173913,IR3TIB01CHM156N
2003-08-01 00:00:00+00:00,CHF,0.1508667,IR3TIB01CHM156N
2003-09-01 00:00:00+00:00,CHF,0.138722590909091,IR3TIB01CHM156N
2003-10-01 00:00:00+00:00,CHF,0.129131043478261,IR3TIB01CHM156N
2003-11-01 00:00:00+00:00,CHF,0.14283225,IR3TIB01CHM156N
2003-12-01 00:00:00+00:00,CHF,0.136828571428571,IR3TIB01CHM156N
2004-01-01 00:00:00+00:00,CHF,0.1284939,IR3TIB01CHM156N
2004-02-01 00:00:00+00:00,CHF,0.14803445,IR3TIB01CHM156N
2004-03-01 00:00:00+00:00,CHF,0.158294043478261,IR3TIB01CHM156N
2004-04-01 00:00:00+00:00,CHF,0.18674945,IR3TIB01CHM156N
2004-05-01 00:00:00+00:00,CHF,0.182353368421053,IR3TIB01CHM156N
2004-06-01 00:00:00+00:00,CHF,0.328464045454545,IR3TIB01CHM156N
2004-07-01 00:00:00+00:00,CHF,0.422401363636364,IR3TIB01CHM156N
2004-08-01 00:00:00+00:00,CHF,0.471912181818182,IR3TIB01CHM156N
2004-09-01 00:00:00+00:00,CHF,0.584377681818182,IR3TIB01CHM156N
2004-10-01 00:00:00+00:00,CHF,0.620791047619048,IR3TIB01CHM156N
2004-11-01 00:00:00+00:00,CHF,0.648511,IR3TIB01CHM156N
2004-12-01 00:00:00+00:00,CHF,0.649346863636364,IR3TIB01CHM156N
2005-01-01 00:00:00+00:00,CHF,0.651069238095238,IR3TIB01CHM156N
2005-02-01 00:00:00+00:00,CHF,0.6771861,IR3TIB01CHM156N
2005-03-01 00:00:00+00:00,CHF,0.666316238095238,IR3TIB01CHM156N
2005-04-01 00:00:00+00:00,CHF,0.67295219047619,IR3TIB01CHM156N
2005-05-01 00:00:00+00:00,CHF,0.67066215,IR3TIB01CHM156N
2005-06-01 00:00:00+00:00,CHF,0.672201227272727,IR3TIB01CHM156N
2005-07-01 00:00:00+00:00,CHF,0.666276380952381,IR3TIB01CHM156N
2005-08-01 00:00:00+00:00,CHF,0.675881090909091,IR3TIB01CHM156N
2005-09-01 00:00:00+00:00,CHF,0.674919636363636,IR3TIB01CHM156N
2005-10-01 00:00:00+00:00,CHF,0.722154380952381,IR3TIB01CHM156N
2005-11-01 00:00:00+00:00,CHF,0.865552090909091,IR3TIB01CHM156N
2005-12-01 00:00:00+00:00,CHF,0.9330752,IR3TIB01CHM156N
2006-01-01 00:00:00+00:00,CHF,0.924489476190476,IR3TIB01CHM156N
2006-02-01 00:00:00+00:00,CHF,0.9967605,IR3TIB01CHM156N
2006-03-01 00:00:00+00:00,CHF,1.11319943478261,IR3TIB01CHM156N
2006-04-01 00:00:00+00:00,CHF,1.17550216666667,IR3TIB01CHM156N
2006-05-01 00:00:00+00:00,CHF,1.30199257142857,IR3TIB01CHM156N
2006-06-01 00:00:00+00:00,CHF,1.37270757142857,IR3TIB01CHM156N
2006-07-01 00:00:00+00:00,CHF,1.42769528571429,IR3TIB01CHM156N
2006-08-01 00:00:00+00:00,CHF,1.52308863636364,IR3TIB01CHM156N
2006-09-01 00:00:00+00:00,CHF,1.643369,IR3TIB01CHM156N
2006-10-01 00:00:00+00:00,CHF,1.74738009090909,IR3TIB01CHM156N
2006-11-01 00:00:00+00:00,CHF,1.80596172727273,IR3TIB01CHM156N
2006-12-01 00:00:00+00:00,CHF,1.90840782352941,IR3TIB01CHM156N
2007-01-01 00:00:00+00:00,CHF,2.05046923809524,IR3TIB01CHM156N
2007-02-01 00:00:00+00:00,CHF,2.11132155,IR3TIB01CHM156N
2007-03-01 00:00:00+00:00,CHF,2.15987477272727,IR3TIB01CHM156N
2007-04-01 00:00:00+00:00,CHF,2.22386673684211,IR3TIB01CHM156N
2007-05-01 00:00:00+00:00,CHF,2.31683825,IR3TIB01CHM156N
2007-06-01 00:00:00+00:00,CHF,2.44371828571429,IR3TIB01CHM156N
2007-07-01 00:00:00+00:00,CHF,2.61172740909091,IR3TIB01CHM156N
2007-08-01 00:00:00+00:00,CHF,2.60672072727273,IR3TIB01CHM156N
2007-09-01 00:00:00+00:00,CHF,2.49345425,IR3TIB01CHM156N
2007-10-01 00:00:00+00:00,CHF,2.45670126086957,IR3TIB01CHM156N
2007-11-01 00:00:00+00:00,CHF,2.29504331818182,IR3TIB01CHM156N
2007-12-01 00:00:00+00:00,CHF,2.34431588235294,IR3TIB01CHM156N
2008-01-01 00:00:00+00:00,CHF,2.28750271428571,IR3TIB01CHM156N
2008-02-01 00:00:00+00:00,CHF,2.41745680952381,IR3TIB01CHM156N
2008-03-01 00:00:00+00:00,CHF,2.28812894736842,IR3TIB01CHM156N
2008-04-01 00:00:00+00:00,CHF,2.18122622727273,IR3TIB01CHM156N
2008-05-01 00:00:00+00:00,CHF,2.0428156,IR3TIB01CHM156N
2008-06-01 00:00:00+00:00,CHF,2.1437270952381,IR3TIB01CHM156N
2008-07-01 00:00:00+00:00,CHF,2.20689582608696,IR3TIB01CHM156N
2008-08-01 00:00:00+00:00,CHF,2.1833859,IR3TIB01CHM156N
2008-09-01 00:00:00+00:00,CHF,2.124653,IR3TIB01CHM156N
2008-10-01 00:00:00+00:00,CHF,1.41079118181818,IR3TIB01CHM156N
2008-11-01 00:00:00+00:00,CHF,0.700317846153846,IR3TIB01CHM156N
2008-12-01 00:00:00+00:00,CHF,0.1075305,IR3TIB01CHM156N
2009-01-01 00:00:00+00:00,CHF,0.0938757,IR3TIB01CHM156N
2009-02-01 00:00:00+00:00,CHF,0.110002944444444,IR3TIB01CHM156N
2009-03-01 00:00:00+00:00,CHF,0.113013047619048,IR3TIB01CHM156N
2009-04-01 00:00:00+00:00,CHF,0.0902461818181818,IR3TIB01CHM156N
2009-05-01 00:00:00+00:00,CHF,0.0912780588235294,IR3TIB01CHM156N
2009-06-01 00:00:00+00:00,CHF,0.0871305263157895,IR3TIB01CHM156N
2009-07-01 00:00:00+00:00,CHF,0.0717845652173913,IR3TIB01CHM156N
2009-08-01 00:00:00+00:00,CHF,0.0738368095238095,IR3TIB01CHM156N
2009-09-01 00:00:00+00:00,CHF,0.073400380952381,IR3TIB01CHM156N
2009-10-01 00:00:00+00:00,CHF,0.0850033333333333,IR3TIB01CHM156N
2009-11-01 00:00:00+00:00,CHF,0.118535785714286,IR3TIB01CHM156N
2009-12-01 00:00:00+00:00,CHF,0.115619909090909,IR3TIB01CHM156N
2010-01-01 00:00:00+00:00,CHF,0.0903594,IR3TIB01CHM156N
2010-02-01 00:00:00+00:00,CHF,0.09874325,IR3TIB01CHM156N
2010-03-01 00:00:00+00:00,CHF,0.0957777272727273,IR3TIB01CHM156N
2010-04-01 00:00:00+00:00,CHF,0.0879435,IR3TIB01CHM156N
2010-05-01 00:00:00+00:00,CHF,0.08190975,IR3TIB01CHM156N
2010-06-01 00:00:00+00:00,CHF,0.11774075,IR3TIB01CHM156N
2010-07-01 00:00:00+00:00,CHF,0.18285119047619,IR3TIB01CHM156N
2010-08-01 00:00:00+00:00,CHF,0.20656935,IR3TIB01CHM156N
2010-09-01 00:00:00+00:00,CHF,0.213812095238095,IR3TIB01CHM156N
2010-10-01 00:00:00+00:00,CHF,0.24791775,IR3TIB01CHM156N
2010-11-01 00:00:00+00:00,CHF,0.18600105,IR3TIB01CHM156N
2010-12-01 00:00:00+00:00,CHF,0.191368111111111,IR3TIB01CHM156N
2011-01-01 00:00:00+00:00,CHF,0.15081019047619,IR3TIB01CHM156N
2011-02-01 00:00:00+00:00,CHF,0.13954275,IR3TIB01CHM156N
2011-03-01 00:00:00+00:00,CHF,0.155124173913043,IR3TIB01CHM156N
2011-04-01 00:00:00+00:00,CHF,0.139454111111111,IR3TIB01CHM156N
2011-05-01 00:00:00+00:00,CHF,0.119449863636364,IR3TIB01CHM156N
2011-06-01 00:00:00+00:00,CHF,0.10205965,IR3TIB01CHM156N
2011-07-01 00:00:00+00:00,CHF,0.0909554761904762,IR3TIB01CHM156N
2011-08-01 00:00:00+00:00,CHF,-0.0675968,IR3TIB01CHM156N
2011-09-01 00:00:00+00:00,CHF,-0.0610702727272727,IR3TIB01CHM156N
2011-10-01 00:00:00+00:00,CHF,-0.0933598947368421,IR3TIB01CHM156N
2011-11-01 00:00:00+00:00,CHF,-0.0653187,IR3TIB01CHM156N
2011-12-01 00:00:00+00:00,CHF,0.08,IR3TIB01CHM156N
2012-01-01 00:00:00+00:00,CHF,0.0402932857142857,IR3TIB01CHM156N
2012-02-01 00:00:00+00:00,CHF,0.0178765,IR3TIB01CHM156N
2012-03-01 00:00:00+00:00,CHF,0.05129925,IR3TIB01CHM156N
2012-04-01 00:00:00+00:00,CHF,0.0136988333333333,IR3TIB01CHM156N
2012-05-01 00:00:00+00:00,CHF,-0.0154980555555556,IR3TIB01CHM156N
2012-06-01 00:00:00+00:00,CHF,-0.0573110588235294,IR3TIB01CHM156N
2012-07-01 00:00:00+00:00,CHF,-0.173395066666667,IR3TIB01CHM156N
2012-08-01 00:00:00+00:00,CHF,-0.207230666666667,IR3TIB01CHM156N
2012-09-01 00:00:00+00:00,CHF,-0.150658058823529,IR3TIB01CHM156N
2012-10-01 00:00:00+00:00,CHF,-0.06339775,IR3TIB01CHM156N
2012-11-01 00:00:00+00:00,CHF,-0.144987368421053,IR3TIB01CHM156N
2012-12-01 00:00:00+00:00,CHF,-0.051343,IR3TIB01CHM156N
2013-01-01 00:00:00+00:00,CHF,-0.1080856,IR3TIB01CHM156N
2013-02-01 00:00:00+00:00,CHF,-0.0634238666666667,IR3TIB01CHM156N
2013-03-01 00:00:00+00:00,CHF,-0.0596407368421053,IR3TIB01CHM156N
2013-04-01 00:00:00+00:00,CHF,-0.0647253333333333,IR3TIB01CHM156N
2013-05-01 00:00:00+00:00,CHF,-0.05881175,IR3TIB01CHM156N
2013-06-01 00:00:00+00:00,CHF,-0.0602111052631579,IR3TIB01CHM156N
2013-07-01 00:00:00+00:00,CHF,-0.0558058260869565,IR3TIB01CHM156N
2013-08-01 00:00:00+00:00,CHF,-0.06065045,IR3TIB01CHM156N
2013-09-01 00:00:00+00:00,CHF,-0.0511073157894737,IR3TIB01CHM156N
2013-10-01 00:00:00+00:00,CHF,0.0159292,IR3TIB01CHM156N
2013-11-01 00:00:00+00:00,CHF,-0.0169540555555556,IR3TIB01CHM156N
2013-12-01 00:00:00+00:00,CHF,0.0174349166666667,IR3TIB01CHM156N
2014-01-01 00:00:00+00:00,CHF,-0.0433244,IR3TIB01CHM156N
2014-02-01 00:00:00+00:00,CHF,-0.04796675,IR3TIB01CHM156N
2014-03-01 00:00:00+00:00,CHF,-0.0400058571428571,IR3TIB01CHM156N
2014-04-01 00:00:00+00:00,CHF,-0.0292094,IR3TIB01CHM156N
2014-05-01 00:00:00+00:00,CHF,-0.03160255,IR3TIB01CHM156N
2014-06-01 00:00:00+00:00,CHF,-0.012441,IR3TIB01CHM156N
2014-07-01 00:00:00+00:00,CHF,0.0333333333333333,IR3TIB01CHM156N
2014-08-01 00:00:00+00:00,CHF,0.038,IR3TIB01CHM156N
2014-09-01 00:00:00+00:00,CHF,0.025,IR3TIB01CHM156N
2014-10-01 00:00:00+00:00,CHF,0.04,IR3TIB01CHM156N
2014-11-01 00:00:00+00:00,CHF,0.0414285714285714,IR3TIB01CHM156N
2014-12-01 00:00:00+00:00,CHF,0.040234375,IR3TIB01CHM156N
2015-01-01 00:00:00+00:00,CHF,-0.416666666666667,IR3TIB01CHM156N
2015-02-01 00:00:00+00:00,CHF,-0.675,IR3TIB01CHM156N
2015-03-01 00:00:00+00:00,CHF,-0.788842625,IR3TIB01CHM156N
2015-04-01 00:00:00+00:00,CHF,-0.685416666666667,IR3TIB01CHM156N
2015-05-01 00:00:00+00:00,CHF,-0.81541675,IR3TIB01CHM156N
2015-06-01 00:00:00+00:00,CHF,-0.767575833333333,IR3TIB01CHM156N
2015-07-01 00:00:00+00:00,CHF,-0.7443055,IR3TIB01CHM156N
2015-08-01 00:00:00+00:00,CHF,-0.78125,IR3TIB01CHM156N
2015-09-01 00:00:00+00:00,CHF,-0.756176166666667,IR3TIB01CHM156N
2015-10-01 00:00:00+00:00,CHF,-0.845,IR3TIB01CHM156N
2015-11-01 00:00:00+00:00,CHF,-0.680833,IR3TIB01CHM156N
2015-12-01 00:00:00+00:00,CHF,-0.740213833333333,IR3TIB01CHM156N
2016-01-01 00:00:00+00:00,CHF,-0.745873,IR3TIB01CHM156N
2016-02-01 00:00:00+00:00,CHF,-0.8886364,IR3TIB01CHM156N
2016-03-01 00:00:00+00:00,CHF,-0.774167,IR3TIB01CHM156N
2016-04-01 00:00:00+00:00,CHF,-0.746875,IR3TIB01CHM156N
2016-05-01 00:00:00+00:00,CHF,-0.765375,IR3TIB01CHM156N
2016-06-01 00:00:00+00:00,CHF,-0.718645,IR3TIB01CHM156N
2016-07-01 00:00:00+00:00,CHF,-0.77,IR3TIB01CHM156N
2016-08-01 00:00:00+00:00,CHF,-0.75,IR3TIB01CHM156N
2016-09-01 00:00:00+00:00,CHF,-0.75,IR3TIB01CHM156N
2016-10-01 00:00:00+00:00,CHF,-0.75,IR3TIB01CHM156N
2016-11-01 00:00:00+00:00,CHF,-0.76,IR3TIB01CHM156N
2016-12-01 00:00:00+00:00,CHF,-0.8,IR3TIB01CHM156N
2017-01-01 00:00:00+00:00,CHF,-0.93,IR3TIB01CHM156N
2017-02-01 00:00:00+00:00,CHF,-0.803778166666667,IR3TIB01CHM156N
2017-03-01 00:00:00+00:00,CHF,-0.815,IR3TIB01CHM156N
2017-04-01 00:00:00+00:00,CHF,-0.7901191,IR3TIB01CHM156N
2017-05-01 00:00:00+00:00,CHF,-0.89770825,IR3TIB01CHM156N
2017-06-01 00:00:00+00:00,CHF,-0.775,IR3TIB01CHM156N
2017-07-01 00:00:00+00:00,CHF,-0.805833333333333,IR3TIB01CHM156N
2017-08-01 00:00:00+00:00,CHF,-0.815,IR3TIB01CHM156N
2017-09-01 00:00:00+00:00,CHF,-0.84525,IR3TIB01CHM156N
2017-10-01 00:00:00+00:00,CHF,-0.925185222222222,IR3TIB01CHM156N
2017-11-01 00:00:00+00:00,CHF,-0.906642166666667,IR3TIB01CHM156N
2017-12-01 00:00:00+00:00,CHF,-0.864305555555556,IR3TIB01CHM156N
2018-01-01 00:00:00+00:00,CHF,-0.87154745,IR3TIB01CHM156N
2018-02-01 00:00:00+00:00,CHF,-0.8715625,IR3TIB01CHM156N
2018-03-01 00:00:00+00:00,CHF,-0.79524075,IR3TIB01CHM156N
2018-04-01 00:00:00+00:00,CHF,-0.80023515,IR3TIB01CHM156N
2018-05-01 00:00:00+00:00,CHF,-0.7861775,IR3TIB01CHM156N
2018-06-01 00:00:00+00:00,CHF,-0.790477142857143,IR3TIB01CHM156N
2018-07-01 00:00:00+00:00,CHF,-0.780435909090909,IR3TIB01CHM156N
2018-08-01 00:00:00+00:00,CHF,-0.777280909090909,IR3TIB01CHM156N
2018-09-01 00:00:00+00:00,CHF,-0.780283888888889,IR3TIB01CHM156N
2018-10-01 00:00:00+00:00,CHF,-0.831076428571429,IR3TIB01CHM156N
2018-11-01 00:00:00+00:00,CHF,-0.815,IR3TIB01CHM156N
2018-12-01 00:00:00+00:00,CHF,-0.776,IR3TIB01CHM156N
2019-01-01 00:00:00+00:00,CHF,-0.813503555555556,IR3TIB01CHM156N
2019-02-01 00:00:00+00:00,CHF,-0.768617571428571,IR3TIB01CHM156N
2019-03-01 00:00:00+00:00,CHF,-0.756575222222222,IR3TIB01CHM156N
2019-04-01 00:00:00+00:00,CHF,-0.7475,IR3TIB01CHM156N
2019-05-01 00:00:00+00:00,CHF,-0.7752625,IR3TIB01CHM156N
2019-06-01 00:00:00+00:00,CHF,-0.780555,IR3TIB01CHM156N
2019-07-01 00:00:00+00:00,CHF,-0.84,IR3TIB01CHM156N
2019-08-01 00:00:00+00:00,CHF,-0.8075,IR3TIB01CHM156N
2019-09-01 00:00:00+00:00,CHF,-0.79125,IR3TIB01CHM156N
2019-10-01 00:00:00+00:00,CHF,-0.756590909090909,IR3TIB01CHM156N
2019-11-01 00:00:00+00:00,CHF,-0.705643333333333,IR3TIB01CHM156N
2019-12-01 00:00:00+00:00,CHF,-0.736666666666667,IR3TIB01CHM156N
2020-01-01 00:00:00+00:00,CHF,-0.74875,IR3TIB01CHM156N
2020-02-01 00:00:00+00:00,CHF,-0.7164475,IR3TIB01CHM156N
2020-03-01 00:00:00+00:00,CHF,-0.675,IR3TIB01CHM156N
2020-04-01 00:00:00+00:00,CHF,-0.624583333333333,IR3TIB01CHM156N
2020-05-01 00:00:00+00:00,CHF,-0.663348888888889,IR3TIB01CHM156N
2020-06-01 00:00:00+00:00,CHF,-0.6658145,IR3TIB01CHM156N
2020-07-01 00:00:00+00:00,CHF,-0.69071347826087,IR3TIB01CHM156N
2020-08-01 00:00:00+00:00,CHF,-0.706807142857143,IR3TIB01CHM156N
2020-09-01 00:00:00+00:00,CHF,-0.708714090909091,IR3TIB01CHM156N
2020-10-01 00:00:00+00:00,CHF,-0.698181818181818,IR3TIB01CHM156N
2020-11-01 00:00:00+00:00,CHF,-0.73,IR3TIB01CHM156N
2020-12-01 00:00:00+00:00,CHF,-0.742727272727273,IR3TIB01CHM156N
2021-01-01 00:00:00+00:00,CHF,-0.729838,IR3TIB01CHM156N
2021-02-01 00:00:00+00:00,CHF,-0.732424,IR3TIB01CHM156N
2021-03-01 00:00:00+00:00,CHF,-0.73,IR3TIB01CHM156N
2021-04-01 00:00:00+00:00,CHF,-0.7285415,IR3TIB01CHM156N
2021-05-01 00:00:00+00:00,CHF,-0.735221052631579,IR3TIB01CHM156N
2021-06-01 00:00:00+00:00,CHF,-0.737727272727273,IR3TIB01CHM156N
2021-07-01 00:00:00+00:00,CHF,-0.736136363636364,IR3TIB01CHM156N
2021-08-01 00:00:00+00:00,CHF,-0.738181818181818,IR3TIB01CHM156N
2021-09-01 00:00:00+00:00,CHF,-0.82,IR3TIB01CHM156N
2021-10-01 00:00:00+00:00,CHF,-0.726692380952381,IR3TIB01CHM156N
2021-11-01 00:00:00+00:00,CHF,-0.693960909090909,IR3TIB01CHM156N
2021-12-01 00:00:00+00:00,CHF,-0.71745652173913,IR3TIB01CHM156N
2022-01-01 00:00:00+00:00,CHF,-0.714190952380952,IR3TIB01CHM156N
2022-02-01 00:00:00+00:00,CHF,-0.684792,IR3TIB01CHM156N
2022-03-01 00:00:00+00:00,CHF,-0.682174347826087,IR3TIB01CHM156N
2022-04-01 00:00:00+00:00,CHF,-0.6725,IR3TIB01CHM156N
2022-05-01 00:00:00+00:00,CHF,-0.685,IR3TIB01CHM156N
2022-06-01 00:00:00+00:00,CHF,-0.508571428571429,IR3TIB01CHM156N
2022-07-01 00:00:00+00:00,CHF,-0.11,IR3TIB01CHM156N
2022-08-01 00:00:00+00:00,CHF,-0.0245454545454545,IR3TIB01CHM156N
2022-09-01 00:00:00+00:00,CHF,0.1475,IR3TIB01CHM156N
2022-10-01 00:00:00+00:00,CHF,0.52875,IR3TIB01CHM156N
2022-11-01 00:00:00+00:00,CHF,0.54,IR3TIB01CHM156N
2022-12-01 00:00:00+00:00,CHF,0.736349047619048,IR3TIB01CHM156N
2023-01-01 00:00:00+00:00,CHF,0.986904761904762,IR3TIB01CHM156N
2023-02-01 00:00:00+00:00,CHF,1.0,IR3TIB01CHM156N
2023-03-01 00:00:00+00:00,CHF,1.36382260869565,IR3TIB01CHM156N
2023-04-01 00:00:00+00:00,CHF,1.45,IR3TIB01CHM156N
2023-05-01 00:00:00+00:00,CHF,1.45,IR3TIB01CHM156N
2023-06-01 00:00:00+00:00,CHF,1.59045454545455,IR3TIB01CHM156N
2023-07-01 00:00:00+00:00,CHF,1.72,IR3TIB01CHM156N
2023-08-01 00:00:00+00:00,CHF,1.76727272727273,IR3TIB01CHM156N
2023-09-01 00:00:00+00:00,CHF,1.77,IR3TIB01CHM156N
2023-10-01 00:00:00+00:00,CHF,1.77,IR3TIB01CHM156N
2023-11-01 00:00:00+00:00,CHF,1.73181818181818,IR3TIB01CHM156N
2023-12-01 00:00:00+00:00,CHF,1.6525,IR3TIB01CHM156N
2024-01-01 00:00:00+00:00,CHF,1.6852380952381,IR3TIB01CHM156N
2024-02-01 00:00:00+00:00,CHF,1.7,IR3TIB01CHM156N
2024-03-01 00:00:00+00:00,CHF,1.5,IR3TIB01CHM156N
2024-04-01 00:00:00+00:00,CHF,1.5,IR3TIB01CHM156N
2024-05-01 00:00:00+00:00,CHF,1.5,IR3TIB01CHM156N
2024-06-01 00:00:00+00:00,CHF,1.427,IR3TIB01CHM156N
2024-07-01 00:00:00+00:00,CHF,1.19347826086957,IR3TIB01CHM156N
2024-08-01 00:00:00+00:00,CHF,1.06647238095238,IR3TIB01CHM156N
2024-09-01 00:00:00+00:00,CHF,1.02214285714286,IR3TIB01CHM156N
2024-10-01 00:00:00+00:00,CHF,0.894492608695652,IR3TIB01CHM156N
2024-11-01 00:00:00+00:00,CHF,0.806508095238095,IR3TIB01CHM156N
2024-12-01 00:00:00+00:00,CHF,0.60075,IR3TIB01CHM156N
2025-01-01 00:00:00+00:00,CHF,0.408095238095238,IR3TIB01CHM156N
2025-02-01 00:00:00+00:00,CHF,0.37125,IR3TIB01CHM156N
2025-03-01 00:00:00+00:00,CHF,0.312911904761905,IR3TIB01CHM156N
2025-04-01 00:00:00+00:00,CHF,0.15585,IR3TIB01CHM156N
2025-05-01 00:00:00+00:00,CHF,0.092,IR3TIB01CHM156N
2025-06-01 00:00:00+00:00,CHF,0.039603,IR3TIB01CHM156N
2025-07-01 00:00:00+00:00,CHF,-0.0406521739130435,IR3TIB01CHM156N
2025-08-01 00:00:00+00:00,CHF,-0.0615,IR3TIB01CHM156N
2025-09-01 00:00:00+00:00,CHF,-0.0596968181818182,IR3TIB01CHM156N
2025-10-01 00:00:00+00:00,CHF,-0.0643113043478261,IR3TIB01CHM156N
2025-11-01 00:00:00+00:00,CHF,-0.0475,IR3TIB01CHM156N
2025-12-01 00:00:00+00:00,CHF,-0.0482128571428571,IR3TIB01CHM156N
